0 OPEN 
5552 NODE 119a8a85d95d3bc16c636f56db3d50a0_b2faf29fd18ae0e937847e9ea30dff10
5583 NODE c22a0d4c8c4aae3f63d0b90f79dc11de_b2faf29fd18ae0e937847e9ea30dff10
5610 NODE 1b87a453412eca41139ff0177a8a2c88_b2faf29fd18ae0e937847e9ea30dff10
5636 NODE ccca3cb1b89797d2b221cb38c26137b2_b2faf29fd18ae0e937847e9ea30dff10
5663 NODE 81190e1348433bb8ee8026a27a086dd2_b2faf29fd18ae0e937847e9ea30dff10
5686 NODE 5f692937d79e151529dca2f880f37367_b2faf29fd18ae0e937847e9ea30dff10
5713 NODE 2adcb137469943de01fc51f40870000a_b2faf29fd18ae0e937847e9ea30dff10
5749 NODE 6c9c14f8f6c4a01df58a930f683d9594_b2faf29fd18ae0e937847e9ea30dff10
5776 NODE ed6021eeb1676826c4478ade5f758c31_b2faf29fd18ae0e937847e9ea30dff10
5806 NODE a38a5ef58bf72cccf20d98969b82af17_b2faf29fd18ae0e937847e9ea30dff10
5834 NODE d0d7491a6064737571cdfdbac501a78c_b2faf29fd18ae0e937847e9ea30dff10
5869 NODE 6c9c1c53866b3c67d99bec1d6062260e_b2faf29fd18ae0e937847e9ea30dff10
5900 NODE 493744b450129d79548a319d8d8b44fa_b2faf29fd18ae0e937847e9ea30dff10
5926 NODE 2a74c5598a0065bf41aaf5674c745894_b2faf29fd18ae0e937847e9ea30dff10
5954 NODE b733b13a0e706cc65d91909b7cb769ee_b2faf29fd18ae0e937847e9ea30dff10
5981 NODE 35d4a6fcb5a857db3589b07d7176b2ac_b2faf29fd18ae0e937847e9ea30dff10
6010 NODE e456bf4f6320b5d5d269fec163eb6744_b2faf29fd18ae0e937847e9ea30dff10
6037 NODE a8077cdf0288a8e853b468a385442c57_b2faf29fd18ae0e937847e9ea30dff10
6059 NODE edb1d6a353f932fc72f1a94fcb3249d6_b2faf29fd18ae0e937847e9ea30dff10
6082 NODE 1bd0d7740eeb240c73c989621d0f3980_b2faf29fd18ae0e937847e9ea30dff10
6104 NODE 9850db577af9e1efc549a90939f9e82e_b2faf29fd18ae0e937847e9ea30dff10
6132 NODE bbc06525b0519b8b1cf44f5ffb0de509_b2faf29fd18ae0e937847e9ea30dff10
6161 NODE cc45a9a002bd3a30b8c2d249fb97d771_b2faf29fd18ae0e937847e9ea30dff10
6184 NODE 6452fe025e47ad1d59ffbc19042f25c1_b2faf29fd18ae0e937847e9ea30dff10
6207 NODE d1f793e1f1b3db3e6dc7e026f5bb75b9_b2faf29fd18ae0e937847e9ea30dff10
6233 NODE 4faf0f55114cc2cf6f66502427696792_b2faf29fd18ae0e937847e9ea30dff10
6269 NODE 5e65bd6df0c87ac2885406e834cff482_b2faf29fd18ae0e937847e9ea30dff10
6296 NODE 536df9d63a15f56610f6bf1c51b3f8bf_b2faf29fd18ae0e937847e9ea30dff10
6326 NODE fd02080f8a4bdd571f612c5d051391da_b2faf29fd18ae0e937847e9ea30dff10
6355 NODE 976c6f3ec50d7724285485365df62c2c_b2faf29fd18ae0e937847e9ea30dff10
6385 NODE 18217caa0e3a1c98aa859d2ca734abef_b2faf29fd18ae0e937847e9ea30dff10
6413 NODE d129e4526656eb7b64b44625dd4a9efa_b2faf29fd18ae0e937847e9ea30dff10
6437 NODE 1790398dff64c9e51bb143cf69223b16_b2faf29fd18ae0e937847e9ea30dff10
6464 NODE 53c601711a88e72a945f5834dd0655f_b2faf29fd18ae0e937847e9ea30dff10
6495 NODE ffb338870109e1e50b6a31ed2367268a_b2faf29fd18ae0e937847e9ea30dff10
6527 NODE 69b217999aa8ebe7ae36dbcf0d6eb304_b2faf29fd18ae0e937847e9ea30dff10
6560 NODE 7ad875e96ad617ad976d6605fef8e6ba_b2faf29fd18ae0e937847e9ea30dff10
6584 NODE 25e9e8e8d6bafd20043134e4bb2673e3_b2faf29fd18ae0e937847e9ea30dff10
6612 NODE 6e8d49626ff3c79ca24ddd65a689374a_b2faf29fd18ae0e937847e9ea30dff10
6641 NODE 4c145b7cc1f13158e29bdaf7c5419dc1_b2faf29fd18ae0e937847e9ea30dff10
6671 NODE ffde1b179181f2605731ae4585080d60_b2faf29fd18ae0e937847e9ea30dff10
6701 NODE 937e411fe86d2c2e4d2504f1d33853b3_b2faf29fd18ae0e937847e9ea30dff10
6729 NODE c615c63d17ceeb306252df676e16a7be_b2faf29fd18ae0e937847e9ea30dff10
6757 NODE b51d90bef35b9ea44df2751fb31b3d98_b2faf29fd18ae0e937847e9ea30dff10
6783 NODE 5af45eb5591eee683d3e0953ba600dba_b2faf29fd18ae0e937847e9ea30dff10
6823 NODE 7c827869757c4edbad52919df1e93bb4_b2faf29fd18ae0e937847e9ea30dff10
6858 NODE 97e3fd17b5b14d86c5cf4dbb21f61aa7_b2faf29fd18ae0e937847e9ea30dff10
6899 NODE 962b18561d0876fb6b1b2834a53ef114_b2faf29fd18ae0e937847e9ea30dff10
6924 NODE 5ef5eec436cd9c8ad260f8df08088c02_b2faf29fd18ae0e937847e9ea30dff10
6948 NODE c0d9834ebc076ff8ba231193a65cbbf7_b2faf29fd18ae0e937847e9ea30dff10
6969 NODE f7a2efbb875e931dcfbed2e07453c6fd_b2faf29fd18ae0e937847e9ea30dff10
6991 NODE 37e28cc9e9110082807eacc6ed1d6561_b2faf29fd18ae0e937847e9ea30dff10
7011 NODE b9e6196c2ddfb41532eb0e867b132879_b2faf29fd18ae0e937847e9ea30dff10
7031 NODE 98f1373b4cb7b6879f4711e4ac371411_b2faf29fd18ae0e937847e9ea30dff10
7033 NODE d09f111dd49495958198b72f4d3c375d_b2faf29fd18ae0e937847e9ea30dff10
7034 NODE e730de9555f738dd97800f07182830_b2faf29fd18ae0e937847e9ea30dff10
7034 NODE 472ecd80ed353f8a2cdf782914b07552_b2faf29fd18ae0e937847e9ea30dff10
7035 NODE 38d6c822206b1a41918068fcdadd0f22_b2faf29fd18ae0e937847e9ea30dff10
7036 NODE 589f029ab4236b58021cd94ffa0a4ed1_b2faf29fd18ae0e937847e9ea30dff10
7059 NODE 1ffe0394ca7eb2bd3af362257c592154_b2faf29fd18ae0e937847e9ea30dff10
7092 NODE 95bd255d5a8669fae920046c4dc1f832_b2faf29fd18ae0e937847e9ea30dff10
7127 NODE 898cd70a3df2944aa120e9d7d5021410_b2faf29fd18ae0e937847e9ea30dff10
7159 NODE 6906fed35bea9b5eb7170c1efbd2d004_b2faf29fd18ae0e937847e9ea30dff10
7190 NODE c97f6c67b54181f22bcc21312fca4af9_b2faf29fd18ae0e937847e9ea30dff10
7224 NODE 326905db34e270a05d8a23e1c8402304_b2faf29fd18ae0e937847e9ea30dff10
7251 NODE ee64ad8541dc29be50b5e7c7f3aed190_b2faf29fd18ae0e937847e9ea30dff10
7278 NODE 927008a398ed2ce8f345fad2b0dbdc88_b2faf29fd18ae0e937847e9ea30dff10
7281 CLOSE 
