0 OPEN 
1533 NODE bdcaf8446203e11ff478f35ecc6da845_b2faf29fd18ae0e937847e9ea30dff10
1543 NODE 4b537914a3ec2dbc37e49980d1e31d2a_b2faf29fd18ae0e937847e9ea30dff10
1550 NODE c6fdf05e9fe3c5b595134fc7ec3c1f16_b2faf29fd18ae0e937847e9ea30dff10
1556 NODE 1bee7372ccdb56a5fef58321928d9da8_b2faf29fd18ae0e937847e9ea30dff10
1563 NODE eb3bf4e137dd7eedae20eef0e2b628d8_b2faf29fd18ae0e937847e9ea30dff10
1569 NODE 61ecf383dda192b9b5221343cda2edac_b2faf29fd18ae0e937847e9ea30dff10
1577 NODE 963378e72e40f73adabf010f57556ab9_b2faf29fd18ae0e937847e9ea30dff10
1583 NODE e6a54288490438b4739cfe48423ed684_b2faf29fd18ae0e937847e9ea30dff10
1590 NODE e25b2234053c5d80165917337f0596_b2faf29fd18ae0e937847e9ea30dff10
1596 NODE 9c4b3111042f0c8a747d994b05050835_b2faf29fd18ae0e937847e9ea30dff10
1604 NODE c5d5c1cd11c57c773fb22c1eff2605b6_b2faf29fd18ae0e937847e9ea30dff10
1610 NODE d048ac1ebfef9348321e96b69bc8374d_b2faf29fd18ae0e937847e9ea30dff10
1616 NODE ebada9737b2991d2482e2efa6fbe399a_b2faf29fd18ae0e937847e9ea30dff10
1622 NODE a8dbb711dcea7c14412c040fd5db6de5_b2faf29fd18ae0e937847e9ea30dff10
1631 NODE e8d4ab6b721898a2c87a1b9f87e5a15a_b2faf29fd18ae0e937847e9ea30dff10
1637 NODE 1796cd1a37688ee45bd7b125995047f2_b2faf29fd18ae0e937847e9ea30dff10
1641 NODE 4e8082aee5f4e9a448206977e382708b_b2faf29fd18ae0e937847e9ea30dff10
1648 NODE b4c7e1b7b3c7e2ba0bad194e4c1a14a2_b2faf29fd18ae0e937847e9ea30dff10
1655 NODE dc78f62c37d3d4babf17e1355ccd1bb4_b2faf29fd18ae0e937847e9ea30dff10
1661 NODE 17d052b55e8dd55703815bf5253de8fe_b2faf29fd18ae0e937847e9ea30dff10
1667 NODE f7b9d9c23f3856a89f4155750539bf87_b2faf29fd18ae0e937847e9ea30dff10
1675 NODE c821d43b0458ce4a47671be331ef9175_b2faf29fd18ae0e937847e9ea30dff10
1683 NODE c758a51d6b043cbdc3f2cde44458fe0_b2faf29fd18ae0e937847e9ea30dff10
1689 NODE e7e3049de93c9a8326f679fa41484f12_b2faf29fd18ae0e937847e9ea30dff10
1694 NODE 598867c1573ae54fee472f7c783e6f20_b2faf29fd18ae0e937847e9ea30dff10
1699 NODE b888b5ee95ab60ba9dc3efd3e5ed30e7_b2faf29fd18ae0e937847e9ea30dff10
1705 NODE e5a31d9e3c6a3a7ba4bbfd6e28b6000b_b2faf29fd18ae0e937847e9ea30dff10
1711 NODE 28508ae3dece4834b0769c50cbe267b1_b2faf29fd18ae0e937847e9ea30dff10
1717 NODE 541d09a2da0a839b97e02e0a46f61d85_b2faf29fd18ae0e937847e9ea30dff10
1722 NODE 7eec9e37e433f25088a018f6ef155dd9_b2faf29fd18ae0e937847e9ea30dff10
1726 NODE 8e40189303b6a0edf7380d2d9dac91ae_b2faf29fd18ae0e937847e9ea30dff10
1733 NODE ca74352b0c54ef0977c8f0985d3f062_b2faf29fd18ae0e937847e9ea30dff10
1738 NODE 7e6308d2a9a9425493ae8c85307a6bb5_b2faf29fd18ae0e937847e9ea30dff10
1745 NODE 8ba087f21a19aa1d17b51b68da91cedb_b2faf29fd18ae0e937847e9ea30dff10
1751 NODE 9b6348553c7b83ed3ffa0d9e2e2e542e_b2faf29fd18ae0e937847e9ea30dff10
1758 NODE f4ba991d1a9d75543dd74417f620f39_b2faf29fd18ae0e937847e9ea30dff10
1766 NODE 3a1c81662b8518deb53a068fff35ab99_b2faf29fd18ae0e937847e9ea30dff10
1773 NODE fc5533b872d49249a6a8331680622ae7_b2faf29fd18ae0e937847e9ea30dff10
1777 NODE 759f34c414c88667ce1fc2dd5b6aaf91_b2faf29fd18ae0e937847e9ea30dff10
1784 NODE 7e305ae3a74ac312f299c6c2aa420b9d_b2faf29fd18ae0e937847e9ea30dff10
1792 NODE 7063bdf1834633b3a4badfc683a9b2d6_b2faf29fd18ae0e937847e9ea30dff10
1799 NODE be053f58daced8bc0e611b4fb4421c07_b2faf29fd18ae0e937847e9ea30dff10
1804 NODE 915055e24b3b8dd697888389d8fd24e1_b2faf29fd18ae0e937847e9ea30dff10
1811 NODE f70a7328c01917f4288eee28145c9000_b2faf29fd18ae0e937847e9ea30dff10
1816 NODE 79c7e42b4103d7ab77ec11f867f37b0d_b2faf29fd18ae0e937847e9ea30dff10
1822 NODE ee6eb78e84e8375aaefdeeb0691291d1_b2faf29fd18ae0e937847e9ea30dff10
1829 NODE 42d403c1c5edc1652269b8934fa774ce_b2faf29fd18ae0e937847e9ea30dff10
1835 NODE 7d90040539790b2932ef60b8224d0a8_b2faf29fd18ae0e937847e9ea30dff10
1841 NODE 1686826c406640973a124a67e12e01d4_b2faf29fd18ae0e937847e9ea30dff10
1848 NODE 6ad4fed9dac021fbbc0b01f586d0cb35_b2faf29fd18ae0e937847e9ea30dff10
1855 NODE dd2b58a7483c511db11d195c3ef280aa_b2faf29fd18ae0e937847e9ea30dff10
1863 NODE 88e5a00746b9e916e1ed06e71db53503_b2faf29fd18ae0e937847e9ea30dff10
1871 NODE abcf8dd92452ffd5fce632dd50dd47af_b2faf29fd18ae0e937847e9ea30dff10
1878 NODE b21021939395ab82144f3034864d5d8_b2faf29fd18ae0e937847e9ea30dff10
1885 NODE cc5089f9c58ebf7f64bb75ea01403058_b2faf29fd18ae0e937847e9ea30dff10
