0 OPEN 
5118 NODE 89556d9f7a3ae6a03830632aade519bd_b2faf29fd18ae0e937847e9ea30dff10
5159 NODE a92b3d76fc940f1eafb22e79311414aa_b2faf29fd18ae0e937847e9ea30dff10
5200 NODE 764c1cd2d7591db9dced18e93da8084c_b2faf29fd18ae0e937847e9ea30dff10
5235 NODE 786beea8e0e1583f885fd385aaaf17be_b2faf29fd18ae0e937847e9ea30dff10
5268 NODE 5dc2673d45737181ff687da4272ccdd8_b2faf29fd18ae0e937847e9ea30dff10
5304 NODE bab00d08f0dc269f7c7a4abc85218d6b_b2faf29fd18ae0e937847e9ea30dff10
5341 NODE 852d8e88c53d6f985a5d4df3532460c5_b2faf29fd18ae0e937847e9ea30dff10
5376 NODE 5d58b5823969adf0cd84bb9721b09026_b2faf29fd18ae0e937847e9ea30dff10
5412 NODE 8b756b826ad856656e1a1856f49aca32_b2faf29fd18ae0e937847e9ea30dff10
5448 NODE 7d208a2e540fdbbd3a483b638c13d98a_b2faf29fd18ae0e937847e9ea30dff10
5482 NODE 40a106c2c6b0da2654731470a4ee254_b2faf29fd18ae0e937847e9ea30dff10
5518 NODE 4b6531d9aca00d2b256ead70133651e1_b2faf29fd18ae0e937847e9ea30dff10
5556 NODE 7413dcbe0d2558c10c09588174fbe56c_b2faf29fd18ae0e937847e9ea30dff10
5587 NODE e040fe8148173370c2b81bd4d587b86b_b2faf29fd18ae0e937847e9ea30dff10
5626 NODE 59c38d31f33d004365a8009509945a0f_b2faf29fd18ae0e937847e9ea30dff10
5657 NODE 669e958f89f41e2ac3b885f80c47e0a2_b2faf29fd18ae0e937847e9ea30dff10
5696 NODE 7862ba66385da66892677ed1509b1aab_b2faf29fd18ae0e937847e9ea30dff10
5731 NODE f0c692d385caab0de2a47bde54677a8_b2faf29fd18ae0e937847e9ea30dff10
5769 NODE e0911ee5e96d7d7a5fd94b6c7d3df476_b2faf29fd18ae0e937847e9ea30dff10
5810 NODE f7521a8369dc27828402cccbe10fe440_b2faf29fd18ae0e937847e9ea30dff10
5851 NODE c21f43072bd71ae706b30f7e866f9d2d_b2faf29fd18ae0e937847e9ea30dff10
5884 NODE 853d5e1d50a45fc1427db571adbd0eef_b2faf29fd18ae0e937847e9ea30dff10
5924 NODE fa7f9ec6cb5d23d676ce21a181076555_b2faf29fd18ae0e937847e9ea30dff10
5958 NODE ab4c3b191937e9baa63d3ce51263be7a_b2faf29fd18ae0e937847e9ea30dff10
6000 NODE 3eb17329744551de2c1861351d508307_b2faf29fd18ae0e937847e9ea30dff10
6040 NODE abb8d63c072165f9f41b3306e0d1e201_b2faf29fd18ae0e937847e9ea30dff10
6080 NODE 70ea68f532412f84f993f8b9e93a651c_b2faf29fd18ae0e937847e9ea30dff10
6124 NODE 29fe6a43d54b0fa9f8ffc5aaa78989e3_b2faf29fd18ae0e937847e9ea30dff10
6165 NODE a7d0a0adbdeb1112cc0a63df2ccf7482_b2faf29fd18ae0e937847e9ea30dff10
6212 NODE bf4ccba2c1f717a843e14e723c30adb9_b2faf29fd18ae0e937847e9ea30dff10
6248 NODE 7e7631f91eb6ab9256d19bb977736244_b2faf29fd18ae0e937847e9ea30dff10
6285 NODE d095db2aef63970059273fe76aab4243_b2faf29fd18ae0e937847e9ea30dff10
6323 NODE c65d93b290cdd2e82eccb1f9279cca23_b2faf29fd18ae0e937847e9ea30dff10
6364 NODE 49900728664b6b6118b5a70d87ed3fd5_b2faf29fd18ae0e937847e9ea30dff10
6401 NODE 37f983fd12878cf96fcbc4c591913b70_b2faf29fd18ae0e937847e9ea30dff10
6438 NODE 56f900a4f4474bc3720db89fadb1b5d6_b2faf29fd18ae0e937847e9ea30dff10
6471 NODE 84b5796461ed1623957682ec5ebc002a_b2faf29fd18ae0e937847e9ea30dff10
6509 NODE 82dfc2616bf295e4949daf59972d84fd_b2faf29fd18ae0e937847e9ea30dff10
